contestant_id,celebrity_name,judge_total,p_mean,p_median,p_q025,p_q975,actual_eliminated,eval_week,season,week,judge_rank,fan_rank,sum_rank,k_actual_elim,predicted_eliminated,week_correct,predicted_elim_names,actual_elim_names,num_contestants
14,Suni Lee,21.0,0.0451416986180322,0.0298274814736763,0.002674355662988,0.1826905647899034,False,True,30,3,7,8,15,1,False,False,Brian Austin Green,Christine Chiu,14
0,Amanda Kloots,34.0,0.1068678381194499,0.0764199207944382,0.0116960120728211,0.4313125111663161,False,True,30,4,4,4,8,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
1,Brian Austin Green,26.0,0.012685795705435,0.0097321246210286,6.157971713766921e-05,0.0419554860371045,True,True,30,4,13,13,26,2,True,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
3,Cody Rigsby,29.0,0.0773879097889892,0.0572593276618514,0.000822692200757,0.2873675870846305,False,True,30,4,11,7,18,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
4,Iman Shumpert,31.5,0.1239246153195426,0.1030687515888338,0.004395595818313,0.4183256813775422,False,True,30,4,9,3,12,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
5,Jimmie Allen,32.5,0.0592356226922689,0.046535227327229,0.0049859381115353,0.1965506393045952,False,True,30,4,7,9,16,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
6,JoJo Siwa,35.0,0.1427144028017507,0.1084080104138404,0.0112777864191833,0.5021203755191879,False,True,30,4,2,2,4,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
7,Kenya Moore,29.5,0.0240114503811947,0.0161566611385101,0.0010557217289485,0.0975179932572846,False,True,30,4,10,11,21,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
9,Matt James,28.5,0.0216016022123844,0.0153424307101025,0.0004088561117528,0.0679027131448988,True,True,30,4,12,12,24,2,True,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
10,Melanie C,33.0,0.0240392067149718,0.0187109661587625,0.0035621386298816,0.0860557133088668,False,True,30,4,6,10,16,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
11,Melora Hardin,36.5,0.1550872648018474,0.1001105031838145,0.0167744824698919,0.5777912512744704,False,True,30,4,1,1,2,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
12,"Mike ""The Miz"" Mizanin",32.5,0.0607410078176433,0.0479766283889201,0.0063398144432193,0.1867445594595684,False,True,30,4,7,8,15,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
13,Olivia Jade,35.0,0.104326904075107,0.0734028587418207,0.0113128610557213,0.3823434564065324,False,True,30,4,2,5,7,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
14,Suni Lee,34.0,0.0873763795694145,0.0610300994409019,0.0094179673196659,0.3466168361941499,False,True,30,4,4,6,10,2,False,True,Brian Austin Green; Matt James,Brian Austin Green; Matt James,13
0,Amanda Kloots,39.0,0.2005576123191124,0.15038019291061,0.0177104092456629,0.6419687910648707,False,True,30,5,2,2,4,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
3,Cody Rigsby,32.0,0.0979558363306921,0.0747929959215182,0.0013114084138115,0.3542220466626322,False,True,30,5,9,3,12,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
4,Iman Shumpert,28.0,0.0515709906528507,0.0296449316268784,7.689471122761028e-05,0.2189905692303893,False,True,30,5,11,8,19,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
5,Jimmie Allen,34.0,0.0500244345526309,0.0389007607106948,0.0026460777221574,0.1619870884137307,False,True,30,5,8,9,17,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
6,JoJo Siwa,40.0,0.261115343251629,0.2120662455098253,0.0246498886711807,0.7247844537030222,False,True,30,5,1,1,2,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
7,Kenya Moore,36.0,0.0696082289812892,0.0468354718368963,0.0065624527649995,0.2857102153939163,False,True,30,5,3,5,8,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
10,Melanie C,36.0,0.0283554567107094,0.0216086061010172,0.0040149731727185,0.0996371983506517,True,True,30,5,3,11,14,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
11,Melora Hardin,36.0,0.0605650062465572,0.0433399491023448,0.006898282510183,0.2138521895695542,False,True,30,5,3,7,10,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
12,"Mike ""The Miz"" Mizanin",32.0,0.0348770951504865,0.0259758026777067,0.0007909234265119,0.1161679055238879,False,True,30,5,9,10,19,1,True,False,"Mike ""The Miz"" Mizanin",Melanie C,11
13,Olivia Jade,36.0,0.068297645178603,0.0499985892820256,0.005939955518342,0.2578550737117264,False,True,30,5,3,6,9,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
14,Suni Lee,36.0,0.0770723506254393,0.0534578099680737,0.0069577286643047,0.2787758878089426,False,True,30,5,3,4,7,1,False,False,"Mike ""The Miz"" Mizanin",Melanie C,11
0,Amanda Kloots,38.0,0.1007557936898161,0.0686050230686516,0.0091191211672975,0.4200836427287652,False,True,30,6,3,4,7,1,False,True,Kenya Moore,Kenya Moore,10
3,Cody Rigsby,36.0,0.1260586421560938,0.1007063662526947,0.004192228207681,0.4053037840574471,False,True,30,6,5,3,8,1,False,True,Kenya Moore,Kenya Moore,10
4,Iman Shumpert,40.0,0.3548633572234798,0.3231181645263936,0.0777654133526139,0.7879223916934143,False,True,30,6,1,1,2,1,False,True,Kenya Moore,Kenya Moore,10
5,Jimmie Allen,38.0,0.0819242500793636,0.0625087182535199,0.0096950883174789,0.300445172794562,False,True,30,6,3,5,8,1,False,True,Kenya Moore,Kenya Moore,10
6,JoJo Siwa,40.0,0.1921488523418038,0.1467028094233279,0.0182944364669062,0.5915086399003227,False,True,30,6,1,2,3,1,False,True,Kenya Moore,Kenya Moore,10
7,Kenya Moore,32.0,0.0133037871385122,0.0081021336530886,0.0001561233004826,0.0587558828249643,True,True,30,6,10,10,20,1,True,True,Kenya Moore,Kenya Moore,10
11,Melora Hardin,34.0,0.020896489187963,0.0134116459779864,0.0005518663682594,0.0809344703096372,False,True,30,6,8,9,17,1,False,True,Kenya Moore,Kenya Moore,10
12,"Mike ""The Miz"" Mizanin",34.0,0.0266457633284976,0.0190552635047075,0.0005976331271968,0.0915476823838187,False,True,30,6,8,8,16,1,False,True,Kenya Moore,Kenya Moore,10
13,Olivia Jade,36.0,0.0383343157304487,0.0267661746773704,0.002759606239267,0.1520723326157947,False,True,30,6,5,7,12,1,False,True,Kenya Moore,Kenya Moore,10
14,Suni Lee,36.0,0.045068749124021,0.0290947496784564,0.0027290919743588,0.1930228907217581,False,True,30,6,5,6,11,1,False,True,Kenya Moore,Kenya Moore,10
0,Amanda Kloots,34.0,0.0480352005266909,0.0285560960577027,0.0012166255391234,0.2198521193093386,False,True,30,7,6,7,13,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
3,Cody Rigsby,36.0,0.1644473202198089,0.1448688894654722,0.0046170222028837,0.4788400989718856,False,True,30,7,5,2,7,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
4,Iman Shumpert,34.0,0.1078244209141198,0.0829086427619661,0.000858853482967,0.3755909974139436,False,True,30,7,6,4,10,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
5,Jimmie Allen,38.0,0.0983827391275915,0.0775630035955914,0.009504504618946,0.3202569338865309,False,True,30,7,3,5,8,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
6,JoJo Siwa,39.0,0.1563874391687741,0.1202105242596308,0.0129266034654985,0.5463350080122882,False,True,30,7,2,3,5,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
11,Melora Hardin,38.0,0.0761867384975025,0.0534349499494207,0.0087926506830016,0.2850294087328834,False,True,30,7,3,6,9,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
12,"Mike ""The Miz"" Mizanin",32.0,0.0262583608888065,0.019201117411486,0.0002131383076953,0.0926910824396669,True,True,30,7,9,9,18,1,True,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
13,Olivia Jade,42.0,0.2845900389010786,0.1964460826558102,0.025571838228693,0.8708085313215089,False,True,30,7,1,1,2,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
14,Suni Lee,34.0,0.0378877417556269,0.02369946791806,0.0009888678663497,0.1585897353154525,False,True,30,7,6,8,14,1,False,True,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",9
0,Amanda Kloots,42.0,0.1932901367723491,0.1438284097013694,0.0192562622339298,0.6333384436119913,False,True,30,8,1,1,2,2,False,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
3,Cody Rigsby,38.0,0.1843071411214048,0.1617726145405091,0.0085803541864921,0.5184720732040461,False,True,30,8,5,2,7,2,False,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
4,Iman Shumpert,35.0,0.1101239756691777,0.0820085914909839,0.0014161667924285,0.3907889667102743,False,True,30,8,7,6,13,2,False,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
5,Jimmie Allen,32.0,0.0229639105802314,0.0163072499384499,0.0002201460996372,0.0828506647916433,True,True,30,8,8,8,16,2,True,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
6,JoJo Siwa,41.0,0.156091669296027,0.121137831327917,0.0117320586841046,0.5410474784657171,False,True,30,8,4,4,8,2,False,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
11,Melora Hardin,42.0,0.1326046122716552,0.0930542852752027,0.0161353442916044,0.5018486723009703,False,True,30,8,1,5,6,2,False,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
13,Olivia Jade,36.0,0.0391855465564526,0.0252358715024925,0.002047445905532,0.1523627096585178,True,True,30,8,6,7,13,2,True,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
14,Suni Lee,42.0,0.161433007732702,0.1184717323788301,0.0176385364260379,0.6062831036879136,False,True,30,8,1,3,4,2,False,True,Jimmie Allen; Olivia Jade,Jimmie Allen; Olivia Jade,8
0,Amanda Kloots,39.5,0.2510513778175497,0.1937760467859722,0.0206658239816121,0.7405222845927435,False,True,30,9,2,2,4,2,False,False,Cody Rigsby; Melora Hardin,Melora Hardin; Suni Lee,6
3,Cody Rigsby,35.5,0.1073253304471229,0.0796674235847015,0.0009222364810221,0.3814352086324409,False,True,30,9,6,4,10,2,True,False,Cody Rigsby; Melora Hardin,Melora Hardin; Suni Lee,6
4,Iman Shumpert,37.5,0.2105017125456843,0.1781537837901627,0.0089044812382255,0.5763461562850968,False,True,30,9,3,3,6,2,False,False,Cody Rigsby; Melora Hardin,Melora Hardin; Suni Lee,6
6,JoJo Siwa,40.0,0.3173749773419806,0.2691863904297605,0.0304111004334672,0.7858692135834865,False,True,30,9,1,1,2,2,False,False,Cody Rigsby; Melora Hardin,Melora Hardin; Suni Lee,6
11,Melora Hardin,36.0,0.0341384306842147,0.0223111656062847,0.0009629126743094,0.1315963426874596,True,True,30,9,5,6,11,2,True,False,Cody Rigsby; Melora Hardin,Melora Hardin; Suni Lee,6
14,Suni Lee,37.5,0.0796081711634476,0.0544650664912308,0.0054496836987822,0.3015655635644129,True,True,30,9,3,5,8,2,False,False,Cody Rigsby; Melora Hardin,Melora Hardin; Suni Lee,6
0,Charli D'Amelio,32.0,0.214008644296595,0.1525452826992375,0.0194414901550035,0.6662333784812133,False,True,31,1,1,1,2,1,False,True,Jason Lewis,Jason Lewis,16
1,Cheryl Ladd,21.0,0.0202135965164167,0.014841252843941,0.0008660068593488,0.0579564703626022,False,True,31,1,10,13,23,1,False,True,Jason Lewis,Jason Lewis,16
2,Daniel Durant,27.0,0.0575987411050034,0.0454671808744912,0.0064694703742448,0.1769281842350793,False,True,31,1,6,7,13,1,False,True,Jason Lewis,Jason Lewis,16
3,Gabby Windey,28.0,0.1116820787924697,0.0818019386138705,0.0139604271419124,0.3881244145740189,False,True,31,1,3,4,7,1,False,True,Jason Lewis,Jason Lewis,16
4,Heidi D'Amelio,24.0,0.0305347266736196,0.0234917744987027,0.0025147318112383,0.0998847829866421,False,True,31,1,8,11,19,1,False,True,Jason Lewis,Jason Lewis,16
5,Jason Lewis,18.0,0.0080705777214733,0.0054320220604855,0.0002104353931111,0.0311622266825999,True,True,31,1,15,16,31,1,True,True,Jason Lewis,Jason Lewis,16
6,Jessie James Decker,20.0,0.014907485580609,0.0098537982412343,0.0004178162261837,0.049440894559585,False,True,31,1,12,14,26,1,False,True,Jason Lewis,Jason Lewis,16
7,Jordin Sparks,26.0,0.037505424495194,0.0286214862171193,0.0047706195358771,0.1198625404815452,False,True,31,1,7,9,16,1,False,True,Jason Lewis,Jason Lewis,16
8,Joseph Baena,23.0,0.0583908300669858,0.0386463886174058,0.0019996282322673,0.216224581979435,False,True,31,1,9,6,15,1,False,True,Jason Lewis,Jason Lewis,16
9,Sam Champion,20.0,0.0214766568035265,0.0163324345243602,0.0005528395023599,0.0656975638630319,False,True,31,1,12,12,24,1,False,True,Jason Lewis,Jason Lewis,16
10,Selma Blair,28.0,0.0914350532193597,0.0691806379081352,0.0085257033113298,0.3477170782702516,False,True,31,1,3,5,8,1,False,True,Jason Lewis,Jason Lewis,16
11,Shangela,28.0,0.1153865995439067,0.0866176626343092,0.0127038631537822,0.4080206653631966,False,True,31,1,3,3,6,1,False,True,Jason Lewis,Jason Lewis,16
12,Teresa Giudice,20.0,0.011140317761026,0.0079769607508039,0.0004573756344077,0.037944937816889,False,True,31,1,12,15,27,1,False,True,Jason Lewis,Jason Lewis,16
13,Trevor Donovan,21.0,0.0412553824262015,0.0296898438535626,0.0008842161551478,0.1416836313700206,False,True,31,1,10,8,18,1,False,True,Jason Lewis,Jason Lewis,16
14,Vinny Guadagnino,17.0,0.0366757630473084,0.0291455588875388,0.0001228807122115,0.1348848121709948,False,True,31,1,16,10,26,1,False,True,Jason Lewis,Jason Lewis,16
15,Wayne Brady,29.0,0.1297181219503043,0.1067044744952477,0.0177894122359342,0.4429009613138547,False,True,31,1,2,2,4,1,False,True,Jason Lewis,Jason Lewis,16
0,Charli D'Amelio,32.0,0.1470605120678914,0.1074880958028042,0.013925944794143,0.5136105764162756,False,True,31,2,1,3,4,1,False,True,Teresa Giudice,Teresa Giudice,15
1,Cheryl Ladd,21.0,0.0092161609957852,0.0059033724456716,6.735096068248559e-05,0.0354755820221333,False,True,31,2,15,14,29,1,False,True,Teresa Giudice,Teresa Giudice,15
2,Daniel Durant,29.0,0.0479684440690077,0.0371638101809258,0.0055587091839558,0.1489612662887947,False,True,31,2,5,8,13,1,False,True,Teresa Giudice,Teresa Giudice,15
3,Gabby Windey,32.0,0.1725708015961381,0.125161049182249,0.0240861692569856,0.5694835160798531,False,True,31,2,1,1,2,1,False,True,Teresa Giudice,Teresa Giudice,15
4,Heidi D'Amelio,28.0,0.0343811570543947,0.0274506527350341,0.0034090900336777,0.1103954381465268,False,True,31,2,6,10,16,1,False,True,Teresa Giudice,Teresa Giudice,15
6,Jessie James Decker,25.0,0.0162272834231699,0.0110200155542414,0.0005999020840202,0.0503639344178132,False,True,31,2,12,13,25,1,False,True,Teresa Giudice,Teresa Giudice,15
7,Jordin Sparks,27.0,0.0234304442550663,0.0172407791265097,0.0021920945157767,0.0771236554033366,False,True,31,2,9,12,21,1,False,True,Teresa Giudice,Teresa Giudice,15
8,Joseph Baena,24.0,0.0356542168768269,0.0209471320744871,0.0004353185278976,0.1504255487106413,False,True,31,2,13,9,22,1,False,True,Teresa Giudice,Teresa Giudice,15
9,Sam Champion,26.0,0.0282545784811739,0.0225992686421296,0.0014754905463108,0.0865121109420126,False,True,31,2,11,11,22,1,False,True,Teresa Giudice,Teresa Giudice,15
10,Selma Blair,28.0,0.0519996122846848,0.0358546406503841,0.0032121961893397,0.2033506181008537,False,True,31,2,6,7,13,1,False,True,Teresa Giudice,Teresa Giudice,15
11,Shangela,28.0,0.0657114334553955,0.047240223208935,0.0047429614583123,0.2678505081239918,False,True,31,2,6,6,12,1,False,True,Teresa Giudice,Teresa Giudice,15
12,Teresa Giudice,23.0,0.0081802816894469,0.0055715739837124,0.0001925485907059,0.0312192158917325,True,True,31,2,14,15,29,1,True,True,Teresa Giudice,Teresa Giudice,15
13,Trevor Donovan,30.0,0.1101435627326513,0.09350403799648,0.0133886608354071,0.3017796485665513,False,True,31,2,4,4,8,1,False,True,Teresa Giudice,Teresa Giudice,15
14,Vinny Guadagnino,27.0,0.0855595585042175,0.080725618287102,0.0023895460548393,0.268021466243788,False,True,31,2,9,5,14,1,False,True,Teresa Giudice,Teresa Giudice,15
15,Wayne Brady,32.0,0.1636419525141493,0.1311728596514772,0.0256211927972281,0.5426947272155562,False,True,31,2,1,2,3,1,False,True,Teresa Giudice,Teresa Giudice,15
0,Charli D'Amelio,33.0,0.1459138378401667,0.1098361167537142,0.0150212206572713,0.5040611758309884,False,True,31,3,1,3,4,1,False,True,Cheryl Ladd,Cheryl Ladd,14
1,Cheryl Ladd,24.0,0.0140995537723207,0.0097018702296519,0.0002803235521547,0.0493943630956042,True,True,31,3,13,14,27,1,True,True,Cheryl Ladd,Cheryl Ladd,14
2,Daniel Durant,31.0,0.0640558889863655,0.0506346815619926,0.0080890217305797,0.203104046011247,False,True,31,3,5,7,12,1,False,True,Cheryl Ladd,Cheryl Ladd,14
3,Gabby Windey,33.0,0.171753960590579,0.1259454527250556,0.0241181606899626,0.5754526685924909,False,True,31,3,1,1,2,1,False,True,Cheryl Ladd,Cheryl Ladd,14
4,Heidi D'Amelio,32.0,0.0772734744226313,0.0625520495963432,0.0097087117985774,0.2581098880935522,False,True,31,3,4,6,10,1,False,True,Cheryl Ladd,Cheryl Ladd,14
6,Jessie James Decker,26.0,0.0173633584854034,0.0120631327994869,0.0006189435493946,0.0556698330854446,False,True,31,3,11,13,24,1,False,True,Cheryl Ladd,Cheryl Ladd,14
7,Jordin Sparks,29.0,0.0308954418806258,0.0235268110772855,0.0034503545712522,0.1023447455093263,False,True,31,3,7,11,18,1,False,True,Cheryl Ladd,Cheryl Ladd,14
8,Joseph Baena,29.0,0.0776377052278168,0.0561914325263725,0.0040296336375364,0.2803997752467739,False,True,31,3,7,5,12,1,False,True,Cheryl Ladd,Cheryl Ladd,14
9,Sam Champion,25.0,0.0206256873721473,0.0158290936970728,0.0004720344457143,0.0630081681012808,False,True,31,3,12,12,24,1,False,True,Cheryl Ladd,Cheryl Ladd,14
10,Selma Blair,28.0,0.0440027490394408,0.0299777042668651,0.0019124581146215,0.1805056750620456,False,True,31,3,9,9,18,1,False,True,Cheryl Ladd,Cheryl Ladd,14
11,Shangela,30.0,0.0853997435270862,0.061764698341548,0.0075264182805968,0.3335188368908865,False,True,31,3,6,4,10,1,False,True,Cheryl Ladd,Cheryl Ladd,14
13,Trevor Donovan,27.0,0.0496136543284402,0.0384884693020446,0.0017095016172826,0.1648694074727791,False,True,31,3,10,8,18,1,False,True,Cheryl Ladd,Cheryl Ladd,14
14,Vinny Guadagnino,23.0,0.0372771624590101,0.0298852323051389,0.0001176311804151,0.1347465979614293,False,True,31,3,14,10,24,1,False,True,Cheryl Ladd,Cheryl Ladd,14
15,Wayne Brady,33.0,0.1640877820679657,0.1350885689737802,0.0239206754782338,0.5380339002935409,False,True,31,3,1,2,3,1,False,True,Cheryl Ladd,Cheryl Ladd,14
0,Charli D'Amelio,36.0,0.1579713338237693,0.1203554142112249,0.0158836892821656,0.528959902868429,False,True,31,4,1,3,4,1,False,True,Sam Champion,Sam Champion,13
2,Daniel Durant,29.0,0.0235059118911504,0.0175290060570448,0.0009577464485157,0.0707780944823028,False,True,31,4,9,12,21,1,False,True,Sam Champion,Sam Champion,13
3,Gabby Windey,36.0,0.1850658336452901,0.1388870111471287,0.0245337480787299,0.6038717659638932,False,True,31,4,1,1,2,1,False,True,Sam Champion,Sam Champion,13
4,Heidi D'Amelio,34.0,0.0651144321129463,0.0517646355235611,0.0079898936747425,0.2015148492227776,False,True,31,4,4,6,10,1,False,True,Sam Champion,Sam Champion,13
6,Jessie James Decker,31.0,0.0296566379314721,0.0231404466282661,0.0023508765910121,0.0865855308303739,False,True,31,4,8,11,19,1,False,True,Sam Champion,Sam Champion,13
7,Jordin Sparks,34.0,0.0566925124880722,0.0420203769399833,0.0073750245648815,0.1735734215331274,False,True,31,4,4,8,12,1,False,True,Sam Champion,Sam Champion,13
8,Joseph Baena,28.0,0.0432848884188497,0.0260895283898542,0.000619797882682,0.1829194369435106,False,True,31,4,11,9,20,1,False,True,Sam Champion,Sam Champion,13
9,Sam Champion,25.0,0.0144237040195149,0.0095938337164951,9.58809541510928e-05,0.0477231890151682,True,True,31,4,13,13,26,1,True,True,Sam Champion,Sam Champion,13
10,Selma Blair,32.0,0.0602759829875729,0.0431301214034747,0.0036428412098378,0.2323342276693265,False,True,31,4,6,7,13,1,False,True,Sam Champion,Sam Champion,13
11,Shangela,32.0,0.076438196419427,0.0569404905568537,0.0056439313633729,0.3072607397378259,False,True,31,4,6,4,10,1,False,True,Sam Champion,Sam Champion,13
13,Trevor Donovan,28.0,0.0399036744060422,0.0272898039091116,0.0006621071984448,0.1402872601661642,False,True,31,4,11,10,21,1,False,True,Sam Champion,Sam Champion,13
14,Vinny Guadagnino,29.0,0.0702443063946979,0.0650078898704662,0.0009142450531443,0.2206125145720553,False,True,31,4,9,5,14,1,False,True,Sam Champion,Sam Champion,13
15,Wayne Brady,36.0,0.1774225854611945,0.1465284533113038,0.0267940889816842,0.5834017929572215,False,True,31,4,1,2,3,1,False,True,Sam Champion,Sam Champion,13
0,Charli D'Amelio,42.0,0.188123958589528,0.1405004743586923,0.0190035532385225,0.6087407454266864,False,True,31,5,1,1,2,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
2,Daniel Durant,33.5,0.0189224466991199,0.0130696856168152,0.0004019604144521,0.0640257960858774,False,True,31,5,11,12,23,2,True,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
3,Gabby Windey,41.0,0.1684584531601877,0.1269106463266929,0.0220719204932915,0.5506457792736449,False,True,31,5,2,2,4,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
4,Heidi D'Amelio,39.0,0.0580627059298268,0.0459541433387153,0.0069974176672659,0.1870663863339705,False,True,31,5,5,7,12,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
6,Jessie James Decker,36.0,0.0263335369932542,0.0193911339063527,0.0015657423114635,0.0801429745516191,False,True,31,5,7,10,17,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
7,Jordin Sparks,35.5,0.0222884630414543,0.0155865441308792,0.0014849771335057,0.0811690285704137,False,True,31,5,9,11,20,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
8,Joseph Baena,35.0,0.0544005690831161,0.0352421153424518,0.0012616660828787,0.214575087172841,True,True,31,5,10,8,18,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
10,Selma Blair,40.0,0.1070207208154477,0.0806987001841817,0.0101039632291035,0.4026693430666166,True,True,31,5,4,4,8,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
11,Shangela,38.5,0.095168284580955,0.0670676775374852,0.0088795222022653,0.3604791412928939,False,True,31,5,6,5,11,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
13,Trevor Donovan,36.0,0.0608982017785727,0.047551030033214,0.0024238912339108,0.1988986781149428,False,True,31,5,7,6,13,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
14,Vinny Guadagnino,31.0,0.0379229417279192,0.0283478212012174,9.848762896265225e-05,0.1406642419408892,False,True,31,5,12,9,21,2,True,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
15,Wayne Brady,41.0,0.1623997176006178,0.1352020031076346,0.0229640787639809,0.5190212467109876,False,True,31,5,2,3,5,2,False,False,Daniel Durant; Vinny Guadagnino,Joseph Baena; Selma Blair,12
0,Charli D'Amelio,40.0,0.3193024340639665,0.2481828463008625,0.0332468425736722,0.831577282294558,False,True,31,6,1,1,2,1,False,True,Jessie James Decker,Jessie James Decker,10
2,Daniel Durant,34.0,0.0470066756628853,0.0371296707359079,0.0025738936600884,0.1369661293557683,False,True,31,6,5,7,12,1,False,True,Jessie James Decker,Jessie James Decker,10
3,Gabby Windey,37.0,0.1607434401684958,0.1199700784853552,0.0205176227973597,0.5174415094146904,False,True,31,6,2,2,4,1,False,True,Jessie James Decker,Jessie James Decker,10
4,Heidi D'Amelio,36.0,0.0708677450059965,0.0582133617954656,0.0089134246524018,0.2199390784763585,False,True,31,6,3,6,9,1,False,True,Jessie James Decker,Jessie James Decker,10
6,Jessie James Decker,32.0,0.0250356791241115,0.0168719354581486,0.0007126242362756,0.0801040199326049,True,True,31,6,9,10,19,1,True,True,Jessie James Decker,Jessie James Decker,10
7,Jordin Sparks,34.0,0.0368654142713372,0.0276515245514763,0.0030474513187423,0.1167589574141424,False,True,31,6,5,9,14,1,False,True,Jessie James Decker,Jessie James Decker,10
11,Shangela,36.0,0.129353388793211,0.0956071446792256,0.0114607289583013,0.4529266858455882,False,True,31,6,3,3,6,1,False,True,Jessie James Decker,Jessie James Decker,10
13,Trevor Donovan,34.0,0.0889979706342543,0.0743741778968682,0.0041257673015017,0.2669371507497972,False,True,31,6,5,4,9,1,False,True,Jessie James Decker,Jessie James Decker,10
14,Vinny Guadagnino,28.0,0.0431815494233912,0.0313460618229116,6.305766778262132e-05,0.1542552459768904,False,True,31,6,10,8,18,1,False,True,Jessie James Decker,Jessie James Decker,10
15,Wayne Brady,34.0,0.0786457028523504,0.0613166603031795,0.003116480779469,0.2879020470601054,False,True,31,6,5,5,10,1,False,True,Jessie James Decker,Jessie James Decker,10
0,Charli D'Amelio,39.0,0.2118513842181485,0.161057850799394,0.0221733363640428,0.6486355311717965,False,True,31,7,1,2,3,1,False,True,Jordin Sparks,Jordin Sparks,9
2,Daniel Durant,36.5,0.06242651474971,0.0491883110614199,0.006620496680776,0.1858184698880642,False,True,31,7,4,6,10,1,False,True,Jordin Sparks,Jordin Sparks,9
3,Gabby Windey,35.5,0.0751433475705368,0.0519130433607405,0.004851213365511,0.2678825279184212,False,True,31,7,6,5,11,1,False,True,Jordin Sparks,Jordin Sparks,9
4,Heidi D'Amelio,35.0,0.0356383320759925,0.0263027686414539,0.00242369810842,0.1135902216039503,False,True,31,7,7,8,15,1,False,True,Jordin Sparks,Jordin Sparks,9
7,Jordin Sparks,34.5,0.0265008717127315,0.0182168624082522,0.0013944592312741,0.0930410297221581,True,True,31,7,8,9,17,1,True,True,Jordin Sparks,Jordin Sparks,9
11,Shangela,36.5,0.1077137423979908,0.0772935918962403,0.0084507317613537,0.4044182934683513,False,True,31,7,4,4,8,1,False,True,Jordin Sparks,Jordin Sparks,9
13,Trevor Donovan,39.0,0.2688775516208164,0.2411091834352913,0.0478040349510509,0.6743529242409247,False,True,31,7,1,1,2,1,False,True,Jordin Sparks,Jordin Sparks,9
14,Vinny Guadagnino,31.5,0.0467847673629587,0.0352888723785421,0.0001015777805561,0.1690151751825377,False,True,31,7,9,7,16,1,False,True,Jordin Sparks,Jordin Sparks,9
